player1_type,player2_type,starting_player,winning_player
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,1
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,1
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,1
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,1
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
bot_simple,bot_MCTS,,2
